0.92733,0.95118,0.95247,0.95247,0.95247
0.92733,0.90005,0.94469,0.95247,0.95247
0.92733,0.85543,0.94051,0.95247,0.95247
0.92733,0.85543,0.91035,0.95247,0.95247
0.92733,0.85543,0.93605,0.95247,0.95247
0.92733,0.85543,0.93605,0.95247,0.95247
0.92733,0.85543,0.87922,0.95247,0.95247
0.92733,0.85543,0.87922,0.9039,0.95247
0.92733,0.85543,0.87922,0.91737,0.95247
0.92733,0.85543,0.87922,0.91737,0.95247
