0.45164
0.42447
0.39768
0.37129
0.35498
0.33604
0.31767
0.29871
0.28386
0.2681
0.25274
0.23736
0.22233
0.20699
0.1936
0.18254
0.17413
0.16865
0.16577
0.16466
0.16488
0.16377
0.16313
0.15888
0.15493
0.15082
0.14699
0.14328
0.13898
0.13351
0.127
0.12003
0.11314
0.1065
0.10007
0.094074
0.090406
0.090988
0.088067
0.088363
0.086907
0.084824
0.08129
0.07874
0.075509
0.073855
0.072975
0.072021
0.07077
0.069466
0.068283
0.066859
0.066703
0.065207
0.064773
0.062589
0.061184
0.060435
0.060168
0.059752
0.058872
0.057872
0.05684
0.056071
0.05573
0.055245
0.054954
0.054207
0.053654
0.052866
0.052416
0.051898
0.051527
0.05109
0.050629
0.050116
0.049683
0.049203
0.048912
0.048483
0.04826
0.047762
0.047437
0.046952
0.046635
0.046228
0.045936
0.045557
0.04524
0.044852
0.044535
0.04416
0.043888
0.043541
0.043291
0.042951
0.042696
0.042357
0.042105
0.041789
